meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,age,gender
0.188405125,0.051459257,0.198932986,0.165413142,0.221522446,0.056109304,2.366856549,10.21328991,0.917441275,0.453422202,0.198022121,0.188405125,0.116637367,0.043277723,0.277358491,0.889414912,0,15.95610352,15.95610352,0.069435375,twenties,male
0.186088435,0.065338303,0.218659794,0.124123711,0.246082474,0.121958763,1.888134096,6.026357544,0.850353555,0.296455998,0.129175258,0.186088435,0.102563859,0.045,0.202293578,0.257265111,0.086132813,0.516796875,0.430664063,0.327777778,fifties,male
0.206065999,0.050643669,0.21982238,0.185008881,0.236234458,0.051225577,2.748262441,12.4828427,0.892293747,0.373208829,0.221314387,0.206065999,0.098222714,0.044590495,0.223857868,0.722558594,0.322998047,3.316113281,2.993115234,0.14769361,fifties,male
0.173058467,0.059514698,0.185970149,0.117014925,0.207910448,0.090895522,2.224224582,9.271971786,0.917310229,0.517472925,0.194328358,0.173058467,0.125544031,0.044410876,0.279113924,0.428510742,0,1.571923828,1.571923828,0.195385725,fourties,male
0.176746833,0.06424727,0.154318182,0.128068182,0.239829545,0.111761364,1.850659526,6.775279033,0.917300629,0.480407882,0.128068182,0.176746833,0.120297088,0.043836978,0.277358491,2.231622869,0,7.149023438,7.149023438,0.173192771,thirties,male
0.218680495,0.050694112,0.23251462,0.194853801,0.25871345,0.063859649,2.021013233,7.697016402,0.892824114,0.364283888,0.259122807,0.218680495,0.124150321,0.045889698,0.272222222,0.31940918,0.150732422,0.559863281,0.409130859,0.194078947,sixties,male
0.163795941,0.063010567,0.147344262,0.129442623,0.207934426,0.078491803,2.872065789,13.6024241,0.916604378,0.550814545,0.139081967,0.163795941,0.118510165,0.043108504,0.279113924,0.225175781,0,0.624462891,0.624462891,0.202447164,twenties,male
0.220531773,0.041703347,0.230397946,0.200025674,0.24944801,0.049422336,1.920938915,6.778274171,0.885294391,0.203698348,0.241720154,0.220531773,0.105809697,0.043108504,0.277358491,2.112626208,0.021533203,15.74077148,15.71923828,0.206041447,thirties,male
0.183945892,0.061216571,0.195577889,0.128040201,0.23919598,0.111155779,1.297910779,4.453986381,0.916332786,0.437748337,0.120067002,0.183945892,0.134166968,0.044232698,0.268902439,0.957901278,0.107666016,5.878564453,5.770898438,0.176336062,fifties,male
0.186003452,0.059328891,0.207100592,0.131218935,0.230295858,0.099076923,1.816168762,6.920671527,0.923845936,0.517025715,0.220686391,0.186003452,0.121040306,0.045138178,0.275625,1.023275757,0,5.813964844,5.813964844,0.121069959,thirties,male
0.174352687,0.049787492,0.174472362,0.137889447,0.196046901,0.058157454,1.920485795,6.784920237,0.90209858,0.401195499,0.184321608,0.174352687,0.139021929,0.043192948,0.279113924,1.02092716,0,8.785546875,8.785546875,0.131833036,twenties,male
0.219761495,0.043210171,0.232173913,0.219130435,0.239565217,0.020434783,4.132170978,22.30305934,0.801704525,0.267040796,0.232173913,0.219761495,0.157604986,0.043448276,0.268902439,1.751156078,0.193798828,7.945751953,7.751953125,0.206144781,teens,female
0.157981325,0.065122268,0.138744395,0.115201794,0.227578475,0.112376682,3.737356544,22.65676773,0.92714468,0.602270731,0.119910314,0.157981325,0.111013281,0.045184426,0.277358491,0.835488281,0,5.254101563,5.254101563,0.129229159,fourties,male
0.196046298,0.063031944,0.220189036,0.137088847,0.248771267,0.11168242,2.315809979,9.429168059,0.916498581,0.519983184,0.254064272,0.196046298,0.136922286,0.044410876,0.277358491,1.053691406,0.129199219,10.01293945,9.883740234,0.128540305,thirties,male
0.202569427,0.030250759,0.203312102,0.185121019,0.21722293,0.032101911,2.39273837,9.225225108,0.847538461,0.168297972,0.201528662,0.202569427,0.135593362,0.044545455,0.275625,1.534599609,0.150732422,20.6934082,20.54267578,0.047511092,thirties,female
0.19810645,0.060165083,0.21950078,0.136942278,0.246146646,0.109204368,1.885416513,8.119949538,0.916465129,0.413509192,0.237410296,0.19810645,0.124412857,0.044455645,0.277358491,1.385403829,0,9.065478516,9.065478516,0.147304952,twenties,male
0.154683048,0.069874997,0.138324266,0.098106638,0.220587595,0.122480958,1.123457896,4.689232398,0.961966721,0.688565165,0.099020675,0.154683048,0.110669779,0.043620178,0.257894737,1.077557373,0.064599609,7.256689453,7.192089844,0.083632735,twenties,male
0.241996009,0.033112093,0.249595262,0.228311945,0.262586377,0.034274432,2.183524627,7.386868003,0.82427146,0.129749222,0.245725568,0.241996009,0.147328141,0.0441,0.277358491,0.642407227,0,4.371240234,4.371240234,0.066212692,teens,female
0.193314147,0.039713034,0.193756906,0.176740331,0.209226519,0.032486188,2.550575004,9.774268717,0.858622833,0.29465118,0.179447514,0.193314147,0.122047735,0.043150685,0.259411765,0.252578653,0.172265625,1.055126953,0.882861328,0.12625538,fifties,female
0.191139907,0.062684601,0.181585799,0.137514793,0.257467456,0.119952663,2.257228359,8.314571547,0.889970799,0.339520201,0.139171598,0.191139907,0.115155452,0.046129707,0.279113924,0.493306108,0,2.519384766,2.519384766,0.105311355,thirties,male
0.127964803,0.065549101,0.111432706,0.07739508,0.17829233,0.10089725,2.682744952,12.86317288,0.916981105,0.527088238,0.081447178,0.127964803,0.099375137,0.043491124,0.279113924,0.094000714,0.021533203,1.184326172,1.162792969,0.057371097,fourties,male
0.196767088,0.058889119,0.200226415,0.163509434,0.248566038,0.085056604,1.65478722,6.366373279,0.932032649,0.515207069,0.257811321,0.196767088,0.114186522,0.043491124,0.275625,0.943231201,0,5.663232422,5.663232422,0.169835234,thirties,male
0.182236527,0.060199649,0.170196078,0.143843137,0.245960784,0.102117647,1.572084811,4.972416328,0.918520017,0.503528657,0.14530719,0.182236527,0.138500212,0.043577075,0.273913043,1.807852836,0,6.524560547,6.524560547,0.197626906,thirties,male
0.205445693,0.053337978,0.219548329,0.160614273,0.252177055,0.091562782,1.185573717,3.971169578,0.914536026,0.284153345,0.237000903,0.205445693,0.118531169,0.043577075,0.277358491,0.598623047,0,4.629638672,4.629638672,0.088849135,fifties,male
0.158812807,0.050487877,0.147027027,0.128648649,0.171119691,0.042471042,2.477257053,10.22061564,0.895693909,0.375988704,0.129111969,0.158812807,0.129367176,0.043235294,0.279113924,0.309001465,0,1.894921875,1.894921875,0.104349951,twenties,male
0.192023032,0.059523667,0.214925373,0.146865672,0.231641791,0.084776119,2.185040347,7.741358583,0.905962993,0.508858544,0.213731343,0.192023032,0.108091573,0.043150685,0.270552147,0.504833984,0,4.263574219,4.263574219,0.071284271,twenties,male
0.176994811,0.042541958,0.176,0.154,0.203714286,0.049714286,1.975040129,7.564931602,0.89635815,0.378896533,0.175428571,0.176994811,0.153483893,0.043448276,0.279113924,0.585311612,0.129199219,5.081835938,4.952636719,0.095734208,fourties,female
0.190137461,0.056125647,0.174775641,0.14650641,0.249487179,0.102980769,1.406896537,4.320247235,0.911579283,0.373618565,0.251730769,0.190137461,0.131058251,0.043620178,0.279113924,1.266757965,0,6.955224609,6.955224609,0.125173481,thirties,male
0.180032387,0.056520344,0.173123985,0.136589063,0.233611262,0.097022198,1.791703147,6.393612883,0.921922723,0.450574651,0.136892258,0.180032387,0.137410779,0.043448276,0.279113924,1.753117854,0.021533203,5.5125,5.490966797,0.172347914,fourties,male
0.181022997,0.072113185,0.189710897,0.116234248,0.249280949,0.133046701,2.01983158,7.242587583,0.927677085,0.549613038,0.114366197,0.181022997,0.131758382,0.044545455,0.277358491,1.391232167,0,10.40053711,10.40053711,0.119565217,fifties,male
0.166279717,0.062089276,0.158666667,0.113296296,0.224777778,0.111481481,3.874346583,22.72311016,0.895187692,0.459809137,0.112518519,0.166279717,0.117935423,0.046129707,0.277358491,1.721024947,0.086132813,8.376416016,8.290283203,0.230550402,teens,male
0.213337609,0.042757715,0.214477733,0.188404858,0.24508502,0.056680162,1.429507804,4.816324607,0.892082999,0.261462187,0.211983806,0.213337609,0.155142264,0.044500505,0.279113924,0.363031608,0,3.036181641,3.036181641,0.048990726,fifties,female
0.149161479,0.050856561,0.133905579,0.116909871,0.172532189,0.055622318,2.636969246,10.72284379,0.903678961,0.439260103,0.117253219,0.149161479,0.117476953,0.043235294,0.279113924,0.830408654,0.107666016,8.182617188,8.074951172,0.067603604,twenties,male
0.197191249,0.038658003,0.197261261,0.179771772,0.212396396,0.032624625,3.141488545,14.75733516,0.876205624,0.268723829,0.20012012,0.197191249,0.147295745,0.043150685,0.279113924,1.456940705,0,6.998291016,6.998291016,0.122115385,twenties,female
0.225201703,0.035367272,0.231040799,0.208426311,0.242930891,0.03450458,2.163933194,7.141162282,0.849431017,0.204376264,0.237801832,0.225201703,0.157535694,0.043277723,0.279113924,1.012060547,0,6.395361328,6.395361328,0.10721595,twenties,female
0.18255901,0.064532447,0.186666667,0.12265861,0.241933535,0.119274924,1.614204202,5.684464711,0.924703966,0.465248049,0.116455186,0.18255901,0.102624828,0.043320236,0.279113924,0.474077778,0,4.457373047,4.457373047,0.086702263,fourties,male
0.206353592,0.050236446,0.21895279,0.177373391,0.246592275,0.069218884,1.517578706,5.417903214,0.921472017,0.327486025,0.250077253,0.206353592,0.122475852,0.043108504,0.279113924,1.610906351,0,9.108544922,9.108544922,0.141193311,thirties,male
0.173008466,0.039668054,0.180723589,0.166136035,0.190043415,0.023907381,3.371496963,15.40918636,0.826882167,0.323727605,0.184370478,0.173008466,0.149955142,0.053780488,0.256395349,0.282623291,0,0.538330078,0.538330078,0.245454545,twenties,male
0.15939898,0.064455781,0.147368421,0.113723932,0.215213505,0.101489573,2.206302584,11.20065491,0.940139127,0.575311971,0.116226415,0.15939898,0.106602262,0.043663366,0.265662651,0.270581697,0.021533203,4.780371094,4.758837891,0.047239819,twenties,male
0.190286707,0.029184313,0.188201754,0.17254386,0.206929825,0.034385965,2.764546132,11.84401002,0.833062025,0.171681656,0.192192982,0.190286707,0.16555376,0.044817073,0.273913043,0.507106934,0,3.273046875,3.273046875,0.096749226,fifties,female
0.2036818,0.039141437,0.208695652,0.197018634,0.220124224,0.02310559,3.600899043,18.28290903,0.849589879,0.290858183,0.205217391,0.2036818,0.150177663,0.043405512,0.279113924,1.06260376,0,5.232568359,5.232568359,0.232812878,teens,female
0.181478953,0.05618023,0.176467066,0.147754491,0.228023952,0.080269461,1.675587711,6.769304476,0.931171893,0.459721051,0.149221557,0.181478953,0.095150706,0.043150685,0.260946746,0.239449219,0,1.765722656,1.765722656,0.072017139,thirties,male
0.162654515,0.053324298,0.155177688,0.129608637,0.181880342,0.052271705,2.317097675,9.030109841,0.915302875,0.451179983,0.143463788,0.162654515,0.111434071,0.043108504,0.277358491,0.705022403,0,7.256689453,7.256689453,0.08782612,fourties,male
0.179710574,0.047057386,0.174724698,0.159014158,0.193224961,0.034210802,2.774815099,11.26998492,0.892001113,0.387990303,0.164593603,0.179710574,0.14980221,0.043150685,0.277358491,0.733583852,0.129199219,5.426367188,5.297167969,0.066604128,thirties,female
0.177165759,0.059231785,0.155512996,0.131764706,0.23250342,0.100738714,2.051695855,7.098344532,0.898202433,0.428781833,0.13253078,0.177165759,0.118234407,0.043577075,0.270552147,1.182368608,0.129199219,5.770898438,5.641699219,0.22084147,twenties,male
0.226903906,0.046988471,0.234782609,0.20115942,0.264927536,0.063768116,1.7289364,5.521465097,0.88493849,0.306243352,0.268985507,0.226903906,0.148869251,0.043924303,0.279113924,1.2140625,0,6.438427734,6.438427734,0.160192093,thirties,female
0.177522597,0.064084464,0.155043562,0.127666989,0.24232333,0.114656341,2.271131585,8.777610601,0.909272197,0.4318532,0.130919652,0.177522597,0.122371443,0.044277108,0.277358491,0.61800293,0,5.060302734,5.060302734,0.115473888,seventies,male
0.170707896,0.060055913,0.189374597,0.111025145,0.220064475,0.109039329,1.748704903,5.85194726,0.924678759,0.471255896,0.097485493,0.170707896,0.105596152,0.043277723,0.277358491,0.480317096,0,7.256689453,7.256689453,0.051397589,twenties,male
0.167538461,0.061090761,0.170965732,0.113221184,0.211788162,0.098566978,1.111985846,4.109054849,0.952171998,0.603874533,0.19835514,0.167538461,0.112991434,0.043534057,0.275625,0.677263485,0,4.435839844,4.435839844,0.176101568,sixties,male
0.19578065,0.053707835,0.208898216,0.159832109,0.230933893,0.071101784,2.228110903,8.811960888,0.90435387,0.387860546,0.166589717,0.19578065,0.109405896,0.044055944,0.279113924,0.455942171,0.150732422,2.433251953,2.282519531,0.091487495,seventies,male
0.171124264,0.05804785,0.175558511,0.125292553,0.212047872,0.086755319,1.277468716,4.344265795,0.936936859,0.513333055,0.196409574,0.171124264,0.108163043,0.043320236,0.265662651,0.845914885,0,6.029296875,6.029296875,0.107101329,teens,male
0.17480296,0.041593487,0.171459459,0.151135135,0.19827027,0.047135135,2.691778224,11.72273755,0.898410096,0.33464478,0.173621622,0.17480296,0.124762927,0.043320236,0.273913043,1.335058594,0.107666016,8.570214844,8.462548828,0.10795401,fifties,male
0.213169468,0.061047375,0.242898551,0.157971014,0.264347826,0.106376812,2.387207173,9.172594928,0.885715832,0.344781124,0.27884058,0.213169468,0.124251127,0.043150685,0.267272727,1.326575817,0.129199219,5.490966797,5.361767578,0.197823552,twenties,male
0.159272943,0.083872637,0.188297872,0.070425532,0.234255319,0.163829787,0.839229101,2.981181054,0.959899428,0.678378832,0.254468085,0.159272943,0.160703909,0.043663366,0.279113924,0.704763794,0,8.979345703,8.979345703,0.070962585,fourties,female
0.188008166,0.063612039,0.159420989,0.136115802,0.25331725,0.117201448,2.350511221,10.43779927,0.893951904,0.319302824,0.142195416,0.188008166,0.128079525,0.043320236,0.273913043,0.880199921,0.107666016,6.438427734,6.330761719,0.094951234,twenties,male
0.170620266,0.0566336,0.169118983,0.1355495,0.217693006,0.082143506,2.578032005,13.37320414,0.929047157,0.490525619,0.175731153,0.170620266,0.10769019,0.044188377,0.273913043,0.338818359,0,2.41171875,2.41171875,0.111413043,twenties,male
0.207716848,0.046874036,0.207188161,0.182917548,0.248033827,0.065116279,2.292763871,9.655328621,0.8988166,0.290698334,0.206892178,0.207716848,0.120951898,0.04370664,0.275625,1.098193359,0,5.813964844,5.813964844,0.173821549,thirties,male
0.18590161,0.054333395,0.195370525,0.145478768,0.230341382,0.084862614,1.306694535,4.586661438,0.933692917,0.465842772,0.240832639,0.18590161,0.104243063,0.045184426,0.277358491,0.428613281,0,3.208447266,3.208447266,0.093959732,thirties,male
0.168518956,0.061527018,0.182320068,0.1038442,0.201761219,0.097917019,2.399646711,9.606986877,0.914373378,0.464828926,0.092938188,0.168518956,0.104669289,0.043235294,0.279113924,0.237829408,0,0.732128906,0.732128906,0.158524427,teens,male
0.178554976,0.036894691,0.177479301,0.163569457,0.196025759,0.032456302,2.787914539,11.67583507,0.857502962,0.301041584,0.165887764,0.178554976,0.136922475,0.043277723,0.275625,1.089283068,0,5.598632813,5.598632813,0.078476331,thirties,male
0.192365657,0.061946515,0.187220163,0.13636768,0.253432172,0.117064492,1.88052024,6.87211553,0.911183847,0.415917676,0.257583395,0.192365657,0.128451876,0.043448276,0.277358491,0.81765515,0,4.909570313,4.909570313,0.110215054,thirties,male
0.170641919,0.053169244,0.167901235,0.144444444,0.19308642,0.048641975,2.573083647,12.66121811,0.9209933,0.520941071,0.146666667,0.170641919,0.145785865,0.043534057,0.275625,1.453939819,0,10.12060547,10.12060547,0.094842037,teens,male
0.179063447,0.057785067,0.167330677,0.133641434,0.233370518,0.099729084,1.508063049,5.972477206,0.932438554,0.473493123,0.141896414,0.179063447,0.134860544,0.045230769,0.277358491,0.577880859,0,5.921630859,5.921630859,0.081385281,fourties,male
0.177826628,0.059805119,0.189361702,0.123617021,0.22787234,0.104255319,1.048894527,3.470088859,0.934712028,0.487576339,0.115744681,0.177826628,0.124972026,0.043405512,0.279113924,1.723553467,0,7.364355469,7.364355469,0.151495889,fifties,male
0.174901285,0.051488982,0.163223993,0.149053421,0.218069353,0.069015933,3.018233453,13.12807178,0.885624605,0.425847929,0.149053421,0.174901285,0.141836216,0.044188377,0.272222222,1.483398438,0,9.926806641,9.926806641,0.143868827,twenties,male
0.16168636,0.062116248,0.149053421,0.114414246,0.211771321,0.097357076,1.293417097,4.610516987,0.943515372,0.588002142,0.118875351,0.16168636,0.125244016,0.043150685,0.275625,1.503122618,0,12.31699219,12.31699219,0.09937431,fourties,male
0.167021678,0.044187897,0.159779249,0.146181015,0.184812362,0.038631347,2.757846315,12.34361854,0.87408255,0.334642968,0.148962472,0.167021678,0.138000806,0.043235294,0.275625,0.266420611,0,3.725244141,3.725244141,0.043713873,twenties,male
0.183584622,0.054168463,0.190617284,0.171604938,0.219753086,0.048148148,2.061306269,7.472352884,0.89766537,0.401731765,0.188641975,0.183584622,0.137234057,0.044144144,0.275625,0.436422942,0,7.084423828,7.084423828,0.051099589,thirties,female
0.180757413,0.058378706,0.15677327,0.139665871,0.239904535,0.100238663,2.944264377,15.06078962,0.909286251,0.392179394,0.14300716,0.180757413,0.133288334,0.045184426,0.275625,1.024053723,0,7.795019531,7.795019531,0.082565991,eighties,male
0.163458182,0.066718679,0.164482759,0.113103448,0.215172414,0.102068966,1.656874639,6.702602034,0.942832744,0.606741208,0.029655172,0.163458182,0.11745177,0.043362832,0.277358491,1.292607422,0,5.684765625,5.684765625,0.166055718,twenties,male
0.206426097,0.050331632,0.222799097,0.188352144,0.239232506,0.050880361,2.420362371,9.914374033,0.892445003,0.360915297,0.235440181,0.206426097,0.118323436,0.04637224,0.267272727,1.478061148,0.107666016,7.773486328,7.665820313,0.172107501,twenties,male
0.159072606,0.060142442,0.155555556,0.108444444,0.216444444,0.108,2.876360184,13.63983058,0.88694651,0.425438238,0.109777778,0.159072606,0.116006671,0.04370664,0.277358491,0.684576416,0.086132813,3.10078125,3.014648438,0.19025974,sixties,male
0.210360334,0.057902247,0.235801282,0.151666667,0.253076923,0.101410256,2.123680323,7.981630867,0.889888492,0.311968099,0.249711538,0.210360334,0.130346259,0.043277723,0.279113924,1.564458984,0,5.813964844,5.813964844,0.13025641,twenties,male
0.161023469,0.04953331,0.171158107,0.154803625,0.184128902,0.029325277,3.291369925,15.99724438,0.884173432,0.473551583,0.173695871,0.161023469,0.137386106,0.044817073,0.275625,1.355808771,0.150732422,8.354882813,8.204150391,0.162982031,sixties,female
0.194859276,0.052602069,0.20239899,0.176590909,0.22979798,0.053207071,2.313598183,10.01686292,0.921033435,0.450809999,0.201868687,0.194859276,0.11245727,0.044590495,0.272222222,0.869403076,0,4.952636719,4.952636719,0.136510591,thirties,male
0.210527631,0.066795688,0.241142857,0.136,0.266571429,0.130571429,3.139592439,14.2455243,0.853928316,0.3036378,0.265714286,0.210527631,0.118547647,0.043150685,0.277358491,0.626855469,0,4.8234375,4.8234375,0.084040179,thirties,male
0.184165776,0.0574223,0.173531218,0.130972364,0.242026612,0.111054248,1.881134532,7.377478263,0.912675188,0.325697077,0.124094166,0.184165776,0.110830203,0.043150685,0.277358491,0.31419752,0,5.986230469,5.986230469,0.042465143,twenties,male
0.166013309,0.064664924,0.166178862,0.108130081,0.218157182,0.1100271,2.248543182,11.56222469,0.932356782,0.549523966,0.103577236,0.166013309,0.115152874,0.043968096,0.277358491,0.660583102,0,5.878564453,5.878564453,0.149206349,twenties,male
0.178963258,0.049117826,0.173613365,0.148353222,0.200343675,0.051990453,2.166773626,8.227745233,0.91034352,0.400848571,0.149288783,0.178963258,0.144749254,0.043968096,0.279113924,1.447488592,0,7.342822266,7.342822266,0.12479971,sixties,female
0.212971331,0.047945078,0.224041916,0.185688623,0.248562874,0.062874251,1.552859966,5.150827793,0.909872015,0.301326373,0.252125749,0.212971331,0.120796759,0.043620178,0.268902439,1.462463379,0.172265625,7.665820313,7.493554688,0.133210181,thirties,male
0.188235777,0.061445956,0.172131148,0.143672131,0.247868852,0.104196721,1.359282389,4.443839928,0.921562477,0.497869017,0.15652459,0.188235777,0.133435113,0.044011976,0.277358491,1.631140137,0,5.878564453,5.878564453,0.162596663,thirties,male
0.226919884,0.039218782,0.237532134,0.204781491,0.253367609,0.048586118,2.188442155,9.660278597,0.849379862,0.195465188,0.239691517,0.226919884,0.160762893,0.043663366,0.259411765,1.045437012,0.193798828,13.93198242,13.73818359,0.062943409,thirties,female
0.197031565,0.048695357,0.206132597,0.170939227,0.230497238,0.059558011,2.305694257,10.12759994,0.910075395,0.407841081,0.208839779,0.197031565,0.146998082,0.044771574,0.270552147,1.619091797,0.107666016,8.484082031,8.376416016,0.122452818,twenties,male
0.188673791,0.04946743,0.189824333,0.148471047,0.230813273,0.082342225,1.49494203,6.439328097,0.920849993,0.376403635,0.14683149,0.188673791,0.12646227,0.043448276,0.273913043,0.41182251,0,4.069775391,4.069775391,0.066945914,sixties,male
0.160030612,0.061554413,0.144735729,0.114545455,0.211035941,0.096490486,1.62706202,5.833980109,0.945650132,0.629424436,0.103298097,0.160030612,0.129711087,0.043277723,0.277358491,1.08351163,0,4.543505859,4.543505859,0.138081209,twenties,male
0.171990309,0.056557203,0.166506181,0.143188029,0.210409889,0.067221861,2.866958813,14.47906763,0.9205868,0.456277179,0.163227066,0.171990309,0.112171879,0.043448276,0.279113924,0.623903587,0,4.801904297,4.801904297,0.157665562,thirties,male
0.160124285,0.062840438,0.13615222,0.113953488,0.224651163,0.110697674,2.812324762,12.50216562,0.903988073,0.468590513,0.116617336,0.160124285,0.098550119,0.043793446,0.277358491,0.142734375,0,0.732128906,0.732128906,0.068277311,fourties,male
0.220381669,0.042804471,0.225615385,0.198692308,0.252538462,0.053846154,1.423994885,4.084464531,0.883860015,0.285744071,0.250923077,0.220381669,0.190176572,0.047727273,0.279113924,1.712288411,0,9.840673828,9.840673828,0.15913674,fourties,female
0.18603228,0.060485026,0.20524,0.13048,0.23296,0.10248,1.391140641,5.333966816,0.932551399,0.502689674,0.20412,0.18603228,0.123038215,0.043793446,0.273913043,1.116496582,0.021533203,6.330761719,6.309228516,0.154841027,fifties,male
0.206042531,0.042962761,0.214666667,0.171555556,0.243111111,0.071555556,1.649817773,5.244054201,0.872725464,0.239657142,0.148444444,0.206042531,0.141436657,0.045841996,0.247752809,0.501992798,0.150732422,4.198974609,4.048242188,0.097695035,twenties,male
0.206074681,0.041258511,0.219649123,0.179649123,0.230526316,0.050877193,2.603621646,10.52670536,0.875196672,0.276761902,0.227017544,0.206074681,0.122786608,0.043108504,0.272222222,1.178626206,0.150732422,6.782958984,6.632226563,0.148538961,thirties,female
0.174330561,0.064087213,0.170851064,0.118085106,0.237659574,0.119574468,1.350689083,4.981979911,0.937629163,0.507274024,0.244680851,0.174330561,0.110514778,0.043405512,0.273913043,0.523753756,0,5.900097656,5.900097656,0.08891266,thirties,male
0.189806231,0.054425061,0.183609394,0.154709518,0.230506799,0.075797281,1.575864801,5.17188377,0.922312928,0.454119931,0.227218789,0.189806231,0.107956999,0.043277723,0.253448276,0.834411621,0,5.900097656,5.900097656,0.117214902,teens,male
0.232883307,0.039019793,0.238942308,0.215721154,0.258461538,0.042740385,1.673206928,4.659890719,0.849254924,0.202669328,0.227836538,0.232883307,0.190516185,0.043577075,0.275625,0.485538999,0,0.882861328,0.882861328,0.099303136,sixties,female
0.223106728,0.04288129,0.231385199,0.197912713,0.256091082,0.058178368,1.39719318,4.39405222,0.884743063,0.253284392,0.201366224,0.223106728,0.149687214,0.043577075,0.279113924,1.536976498,0,6.675292969,6.675292969,0.198494624,thirties,female
0.15485574,0.059055382,0.125154362,0.10861745,0.214604027,0.105986577,4.499357466,30.85016048,0.879521505,0.410416712,0.109744966,0.15485574,0.12303937,0.043277723,0.277358491,0.570249885,0,6.309228516,6.309228516,0.087329352,twenties,male
0.182169499,0.050412972,0.188235294,0.158823529,0.21,0.051176471,2.331813784,8.999210494,0.912603581,0.48304386,0.187647059,0.182169499,0.117548183,0.045323741,0.270552147,1.69550569,0,6.610693359,6.610693359,0.260586319,thirties,male
0.201776705,0.061100125,0.229451966,0.149297228,0.254906512,0.105609284,1.875693395,6.521409085,0.903125266,0.364592268,0.259961315,0.201776705,0.133256854,0.04537037,0.279113924,0.724267578,0,6.093896484,6.093896484,0.089902147,fifties,male
0.166680141,0.063526631,0.168238298,0.10747234,0.214706383,0.107234043,1.197201291,4.306520345,0.946494405,0.587248362,0.170859574,0.166680141,0.111465685,0.043448276,0.279113924,0.937191256,0,9.905273438,9.905273438,0.072753623,fourties,male
0.199533983,0.055019231,0.20330514,0.163227066,0.247026675,0.08379961,1.649152573,5.88549241,0.923831326,0.44189226,0.160676643,0.199533983,0.113660518,0.043235294,0.252,1.029892731,0.043066406,5.060302734,5.017236328,0.071088568,twenties,male
0.169557778,0.058974276,0.161324503,0.121456954,0.218807947,0.097350993,1.295584392,4.965960625,0.940755756,0.533022805,0.11102649,0.169557778,0.125110068,0.04375,0.279113924,1.653009796,0,8.484082031,8.484082031,0.186053515,fourties,male
0.17905763,0.050063364,0.168722914,0.145486399,0.211452282,0.065965883,2.188522522,8.902755192,0.909438473,0.363415088,0.143033656,0.17905763,0.123299151,0.043150685,0.272222222,0.744394655,0,4.392773438,4.392773438,0.136732026,eighties,male
0.209402277,0.05168085,0.217316384,0.185677966,0.249943503,0.064265537,1.364202999,4.344863037,0.919730087,0.416829397,0.238276836,0.209402277,0.130406832,0.04370664,0.273913043,1.604790296,0,6.610693359,6.610693359,0.190056098,twenties,male
0.177578063,0.038160424,0.179695712,0.156330106,0.198801291,0.042471185,2.219543763,8.360929861,0.886995251,0.31779613,0.181115722,0.177578063,0.134847133,0.04375,0.275625,0.396785156,0.086132813,2.950048828,2.863916016,0.102688227,fifties,female
0.2426489,0.036072907,0.248601156,0.23500578,0.262196532,0.027190751,2.326700148,7.56456325,0.811396993,0.159054983,0.244393064,0.2426489,0.174020157,0.043108504,0.279113924,1.027133789,0.150732422,7.278222656,7.127490234,0.077733322,twenties,female
0.202226486,0.049817167,0.210712373,0.176668452,0.240107124,0.063438672,1.547082465,5.933394244,0.922551022,0.333148057,0.216111409,0.202226486,0.116864339,0.043836978,0.275625,1.108959961,0.107666016,9.948339844,9.840673828,0.088911713,twenties,male
0.174154935,0.060265277,0.178402778,0.126388889,0.226041667,0.099652778,1.393604797,6.150746145,0.95187035,0.643581602,0.230902778,0.174154935,0.136447452,0.043405512,0.277358491,0.24284668,0,0.473730469,0.473730469,0.145721925,fifties,female
0.151530089,0.062592626,0.155609756,0.090243902,0.192682927,0.102439024,3.046159241,16.38001483,0.920599039,0.497596352,0.087804878,0.151530089,0.096282452,0.043277723,0.2625,0.161208034,0,1.119726563,1.119726563,0.121072589,fifties,male
0.209655353,0.044052208,0.204214351,0.184377838,0.244650318,0.06027248,1.908704692,7.158567677,0.889048307,0.300276108,0.185140781,0.209655353,0.157943659,0.045230769,0.275625,1.287022987,0,6.416894531,6.416894531,0.149119128,teens,female
0.185297683,0.047622883,0.192688172,0.178763441,0.199086022,0.020322581,3.736876541,17.41307359,0.842107614,0.378930723,0.197580645,0.185297683,0.159130239,0.049494949,0.264071856,1.614337713,0,6.416894531,6.416894531,0.155982411,fifties,male
0.18164823,0.060227929,0.191967546,0.124665314,0.232860041,0.108194726,1.202426356,4.645904753,0.933657431,0.465916545,0.12296146,0.18164823,0.113235259,0.043320236,0.279113924,0.365642233,0,0.6890625,0.6890625,0.240691489,twenties,male
0.169647389,0.062111383,0.159070513,0.121378205,0.229070513,0.107692308,0.979054209,3.654411382,0.940387616,0.46387802,0.133942308,0.169647389,0.104695715,0.043320236,0.270552147,0.174736648,0,1.335058594,1.335058594,0.056163594,fourties,male
0.235057772,0.041548281,0.249150052,0.212717733,0.263840504,0.05112277,2.492569709,9.640752364,0.847029416,0.184918879,0.25884575,0.235057772,0.173395617,0.044366197,0.279113924,0.865634766,0,6.524560547,6.524560547,0.100414297,thirties,female
